Title,Publication Year,Author,Genre,Average Rating,Number of Ratings,Number of Pages,Language,Currently Reading,Want to Read,Rank
"The Lost Family: How DNA Testing Is Uncovering Secrets, Reuniting Relatives, and Upending Who We Are",2020,Libby Copeland,Nonfiction,4.01,2918,294.0,English,504.0,6220.0,1036
"Wrong Bed, Right Brother",2020,Rebecca Brooks,Romance,3.77,333,195.0,English,37.0,288.0,1037
A Cowgirl's Dream,2020,Edith Mackenzie,Contemporary Romance,4.42,237,154.0,English,285.0,252.0,1038
One Last Time: Andino + Haven - A Companion,2020,Bethany-Kris,Romance,4.15,267,124.0,English,17.0,202.0,1039
The 99% Invisible City: A Field Guide to the Hidden World of Everyday Design,2020,Roman Mars,Nonfiction,4.03,6992,400.0,English,2019.0,15500.0,1040
Trouble the Saints,2020,Alaya Dawn Johnson,Fantasy,3.37,1932,352.0,English,236.0,17100.0,1041
The Silence of Bones,2021,June Hur,Historical Fiction,3.82,6557,326.0,English,396.0,33300.0,1042
Execution in E,2020,Alexia Gordon,Mystery,4.0,589,262.0,English,54.0,478.0,1043
Apple: Skin to the Core,2020,Eric Gansworth,Poetry,3.78,2380,339.0,N/A,255.0,5318.0,1044
Dream Chaser,2020,Kristen Ashley,Romance,4.15,7662,480.0,English,861.0,4441.0,1045
Great Falls Protector,2020,Alex Lidell,Fantasy,4.25,2463,302.0,English,772.0,974.0,1046
"Let's Play, Vol. 2",2020,Leeanne M. Krecic,Graphic Novels,4.33,2115,204.0,English,30.0,414.0,1047
Simon the Fiddler,2020,Paulette Jiles,Historical Fiction,3.84,11172,352.0,English,1878.0,17900.0,1048
Cliënt E. Busken,2020,Jeroen Brouwers,Fiction,3.48,3431,257.0,Dutch; Flemish,183.0,2297.0,1049
You are Eating an Orange. You are Naked.,2020,Sheung-King,Fiction,3.82,1354,195.0,English,55.0,3212.0,1050
"Eva Evergreen, Semi-Magical Witch",2020,Julie Abe,Middle Grade,4.11,3798,400.0,English,221.0,12100.0,1051
Actress,2020,Anne Enright,Fiction,3.44,6582,265.0,English,958.0,13200.0,1052
Rules for Being a Girl,2020,Candace Bushnell,Young Adult,3.97,8062,304.0,English,254.0,17700.0,1053
Black Girl Unlimited,2020,Echo Brown,Fantasy,4.32,4489,304.0,English,241.0,19500.0,1054
The Last Sister,2020,Kendra Elliot,Mystery,4.1,60153,328.0,English,37700.0,32800.0,1055
Elven Doom,2020,Lindsay Buroker,Urban Fantasy,4.41,7350,332.0,English,1394.0,860.0,1056
Island Affair,2020,Priscilla Oliveras,Romance,3.47,8267,283.0,English,913.0,23700.0,1057
Minutes to Die,2020,Susan Sleeman,Suspense,4.29,579,384.0,English,77.0,414.0,1058
Cynetic Wolf,2020,Matt Ward,Dystopia,3.97,118,342.0,English,61.0,200.0,1059
The Enforcer Enigma,2020,G.L. Carriger,Romance,4.13,1653,296.0,English,153.0,788.0,1060
Killian,2020,Olivia T. Turner,Romance,4.15,942,93.0,English,469.0,344.0,1061
Good Citizens Need Not Fear: Stories,2020,Maria Reva,Short Stories,3.81,1760,212.0,English,98.0,6919.0,1062
Phoenix Extravagant,2020,Yoon Ha Lee,Fantasy,3.67,3102,346.0,English,186.0,9759.0,1063
Hard to Handle,2020,K. Bromberg,Sports Romance,4.11,9912,362.0,English,1530.0,12300.0,1064
Plague of Corruption: Restoring Faith in the Promise of Science,2020,Kent Heckenlively,Science,4.25,1331,336.0,English,2320.0,2623.0,1065
The Player Next Door,2020,K.A. Tucker,Romance,3.8,16298,367.0,N/A,2932.0,16400.0,1066
Home Making,2020,Lee Matalone,Fiction,3.24,327,208.0,English,43.0,2372.0,1067
Chasing Cassandra,2020,Lisa Kleypas,Historical Romance,4.14,31146,384.0,English,2363.0,16300.0,1068
Why the Germans Do it Better: Notes from a Grown-Up Country,2020,John Kampfner,Nonfiction,3.96,3347,320.0,English,712.0,6199.0,1069
Stranger Faces,2020,Namwali Serpell,Nonfiction,3.76,400,140.0,English,77.0,3085.0,1070
"Death by Shakespeare: Snakebites, Stabbings and Broken Hearts",2020,Kathryn Harkup,Nonfiction,3.94,759,368.0,English,87.0,2056.0,1071
The Further Adventures of Sherlock Holmes - The Martian Menace,2020,Eric Brown,Mystery,3.7,80,352.0,English,9.0,166.0,1072
Our Lady of Perpetual Hunger: A Memoir,2020,Lisa Donovan,Memoir,3.93,2464,304.0,English,223.0,5517.0,1073
Forever and a Day - A Those Who Wait story,2020,Haley Cass,Romance,4.41,6377,107.0,English,427.0,1858.0,1074
Earth Keeper: Reflections on the American Land,2020,N. Scott Momaday,Poetry,4.23,1775,80.0,English,138.0,7258.0,1075
Pink,2020,Bethany-Kris,Romance,4.08,477,367.0,English,52.0,536.0,1076
Deathless Divide,2020,Justina Ireland,Historical Fiction,4.15,11952,553.0,English,647.0,15200.0,1077
Tangled Truths,2020,Lindsay Buroker,Urban Fantasy,4.41,6906,266.0,English,1391.0,795.0,1078
Hadley Beckett's Next Dish,2020,Bethany Turner,Romance,3.98,1483,352.0,English,116.0,4174.0,1079
The Escape,2020,Lisa Harris,Christian Fiction,4.3,2104,336.0,English,256.0,3578.0,1080
Snug: A Collection of Comics about Dating Your Best Friend,2020,Catana Chetwynd,Graphic Novels,4.38,6927,136.0,English,161.0,6285.0,1081
Last Tang Standing,2020,Lauren Ho,Romance,3.52,16987,400.0,English,1474.0,22400.0,1082
My Ex's Baby,2020,Taryn Quinn,Romance,4.33,1642,305.0,English,1393.0,667.0,1083
Glass Heart Savage,2020,Lindsey Iler,High School,4.09,1528,248.0,English,887.0,3109.0,1084
Depths,2020,Jacque Stevens,Mermaids,4.13,86,212.0,English,34.0,987.0,1085
Conley,2020,Frankie Love,Romance,4.27,607,102.0,English,259.0,185.0,1086
Escape,2020,Heather Renee,Fantasy,4.35,240,242.0,English,111.0,177.0,1087
F*ckface: and Other Stories,2020,Leah Hampton,Short Stories,3.99,978,208.0,English,95.0,5236.0,1088
The Queen of Paris: A Novel of Coco Chanel,2020,Pamela Binnings Ewen,Historical Fiction,4.03,5688,360.0,English,1341.0,9828.0,1089
Break Me,2020,Meagan Brandy,Romance,4.41,12600,498.0,English,4085.0,284.0,1090
The First Sister,2020,Linden A. Lewis,Science Fiction,3.86,8304,352.0,English,635.0,51800.0,1091
Monsters Don't Wear Underpants,2020,Isaac Stewart,Childrens,4.5,36,24.0,English,,14.0,1092
"Fallout: Nuclear Bribes, Russian Spies, and the Washington Lies that Enriched the Clinton and Biden Dynasties",2020,John Solomon,Politics,4.37,188,319.0,English,431.0,354.0,1093
Memorial Drive: A Daughter's Memoir,2020,Natasha Trethewey,Memoir,4.25,21905,213.0,English,1756.0,42400.0,1094
"Enemy of All Mankind: A True Story of Piracy, Power, and History's First Global Manhunt",2020,Steven Johnson,History,3.89,3911,286.0,English,913.0,6988.0,1095
Stone Princess,2020,Devney Perry,Romance,4.12,15447,370.0,English,1888.0,12700.0,1096
"Moi les hommes, je les déteste",2020,Pauline Harmange,Feminism,3.82,12722,96.0,French,426.0,14600.0,1097
1000 Serpentinen Angst,2020,Olivia Wenzel,Fiction,3.88,2330,352.0,German,122.0,6205.0,1098
賭ケグルイ 13,2020,Homura Kawamoto,Manga,4.42,323,221.0,Japanese,9.0,304.0,1099
"Wrong Number, Right Woman",2020,Jae,Romance,4.16,3376,370.0,English,260.0,3370.0,1100
In the Land of Men: A Memoir,2020,Adrienne Miller,Memoir,3.27,1372,340.0,English,245.0,8279.0,1101
Of Curses and Kisses,2020,Sandhya Menon,Romance,3.42,9793,384.0,English,406.0,29700.0,1102
Drifts,2020,Kate Zambreno,Fiction,3.65,1462,336.0,English,153.0,5639.0,1103
Pike,2020,T.M. Frazier,Romance,4.19,4060,248.0,English,739.0,4852.0,1104
The New Husband,2020,D.J. Palmer,Thriller,3.79,14811,381.0,English,1435.0,41900.0,1105
False Security,2020,Lindsay Buroker,Urban Fantasy,4.45,6468,292.0,English,1409.0,753.0,1106
Point of Danger,2020,Irene Hannon,Christian Fiction,4.03,3359,384.0,English,407.0,4836.0,1107
"Agent Sonya: Lover, Mother, Soldier, Spy",2020,Ben Macintyre,Nonfiction,4.16,15348,386.0,English,2575.0,31000.0,1108
The New One: Painfully True Stories from a Reluctant Dad,2020,Mike Birbiglia,Nonfiction,4.06,6866,256.0,English,232.0,16000.0,1109
I Got You a Present!,2020,Mike Erskine-Kellie,Picture Books,3.68,203,32.0,English,2.0,55.0,1110
Focused,2020,Karla Sorensen,Romance,4.0,22116,276.0,English,8643.0,15800.0,1111
Secrets of the Past,2020,Sarah Elizabeth,Young Adult,4.13,139,285.0,English,178.0,192.0,1112
Capture,2020,Heather Renee,Fantasy,4.33,345,208.0,English,151.0,240.0,1113
Lady Clementine,2020,Marie Benedict,Historical Fiction,3.84,29672,416.0,English,8626.0,34000.0,1114
The Girl in the Love Song,2020,Emma Scott,Romance,4.12,9115,368.0,English,1880.0,12200.0,1115
Princess Floralinda and the Forty-flight Tower,2020,Tamsyn Muir,Fantasy,4.18,7123,209.0,English,178.0,7609.0,1116
The Year of the Witching,2020,Alexis Henderson,Fantasy,3.81,41381,368.0,English,2189.0,162000.0,1117
Age of Death,2020,Michael J. Sullivan,Fantasy,4.28,11580,432.0,English,1029.0,10700.0,1118
Countdown to Socialism,2020,Devin Nunes,Politics,4.38,495,96.0,English,254.0,337.0,1119
"Hell in the Heartland: Murder, Meth, and the Case of Two Missing Girls",2020,Jax Miller,True Crime,3.69,2720,319.0,English,525.0,8420.0,1120
The Year 1000: When Explorers Connected the World—and Globalization Began,2020,Valerie Hansen,History,3.69,1720,308.0,English,477.0,3343.0,1121
Came Back Haunted,2020,Karina Halle,Horror,4.5,645,,English,155.0,1366.0,1122
The Bargainer,2020,Laura Thalassa,Fantasy,4.4,1399,740.0,English,95.0,4319.0,1123
Her Wicked Marquess,2020,Stacy Reid,Historical Romance,4.18,6246,400.0,English,535.0,5975.0,1124
Any Luck at All,2020,Angela R. Casella,Romance,4.17,2267,391.0,English,2024.0,2956.0,1125
Shifting the Silence,2020,Etel Adnan,Poetry,4.23,464,80.0,English,35.0,2478.0,1126
The Anomaly,2020,Hervé Le Tellier,Fiction,3.8,58749,391.0,English,4260.0,48300.0,1127
Obit,2020,Victoria Chang,Poetry,4.26,3841,113.0,English,285.0,9422.0,1129
Hi Five,2020,Joe Ide,Mystery,3.58,3684,341.0,English,572.0,2857.0,1130
"The Price of Peace: Money, Democracy, and the Life of John Maynard Keynes",2020,Zachary D. Carter,Economics,4.42,2916,656.0,English,1049.0,10800.0,1131
The Secret Women,2020,Sheila Williams,Fiction,3.68,1508,304.0,English,389.0,4975.0,1132
Take a Chance on Me,2020,Becky Wade,Romance,4.12,2518,142.0,English,1427.0,1611.0,1133
Smitten,2020,Lauren Rowe,Romance,3.98,4325,356.0,English,2365.0,5439.0,1134
Pawn,2020,T.M. Frazier,Romance,4.14,2994,,English,423.0,2158.0,1135
Dangerous Deceptions: Christian Romantic Suspense Novels,2020,Lisa Harris,Christian Fiction,4.6,355,1748.0,English,532.0,290.0,1136
The Little Teashop in Tokyo,2020,Julie Caplin,Romance,3.88,6650,369.0,English,640.0,5276.0,1137
The Governess,2020,Wendy Holden,Historical Fiction,3.77,5311,436.0,English,653.0,11800.0,1138
Burning Roses,2020,S.L. Huang,Fantasy,3.7,2274,156.0,English,97.0,9527.0,1139
Fearless,2020,Katie Golding,Romance,3.9,127,352.0,English,11.0,346.0,1140
Mr. Gardiner and the Governess,2020,Sally Britton,Romance,4.15,4089,228.0,English,1423.0,2175.0,1141
Don't Look for Me,2020,Wendy Walker,Thriller,3.97,37152,342.0,English,1733.0,58900.0,1142
Samsung Rising: The Inside Story of the South Korean Giant That Set Out to Beat Apple and Conquer Tech,2020,Geoffrey Cain,Business,3.65,1530,416.0,English,338.0,2947.0,1143
Lord of London Town,2020,Tillie Cole,Romance,4.12,10854,325.0,English,1942.0,12600.0,1144
The Better Half: On the Genetic Superiority of Women,2020,Sharon Moalem,Nonfiction,3.97,1416,288.0,English,226.0,6786.0,1145
"Feminism, Interrupted: Disrupting Power",2020,Lola Olufemi,Feminism,4.42,3130,148.0,English,435.0,14400.0,1146
If She Says Yes,2020,Tasha L. Harrison,Romance,3.93,875,245.0,English,93.0,1382.0,1147
A Lady Compromised,2020,Darcie Wilde,Mystery,3.98,2025,352.0,English,145.0,651.0,1148
Lentevuur,2020,Suzanne Vermeer,Thriller,3.13,561,175.0,Dutch; Flemish,10.0,219.0,1149
Un-American: A Soldier's Reckoning of Our Longest War,2020,Erik Edstrom,Nonfiction,4.4,124,288.0,English,31.0,354.0,1150
Nana Akua Goes to School,2020,Tricia Elam Walker,Picture Books,4.48,1061,34.0,English,18.0,786.0,1151
Cry Wolf,2020,Jacque Stevens,Fantasy,4.06,131,164.0,English,67.0,1028.0,1152
American Demon,2020,Kim Harrison,Urban Fantasy,4.45,10603,473.0,English,1984.0,11600.0,1153
Backlash,2020,Rachel Dylan,Christian Fiction,4.32,675,320.0,English,55.0,331.0,1154
A Most Beautiful Thing: The True Story of America's First All-Black High School Rowing Team,2020,Arshay Cooper,Nonfiction,4.35,5926,240.0,English,549.0,8516.0,1155
The Kingdom,2020,Jo Nesbø,Thriller,3.84,24732,560.0,English,3485.0,11600.0,1156
Best Friends Don't Kiss,2020,Max Monroe,Romance,4.2,6847,326.0,English,2334.0,3772.0,1157
Drowned Country,2020,Emily Tesh,Fantasy,3.97,9594,176.0,English,334.0,8621.0,1158
Enter the Aardvark,2020,Jessica Anthony,Fiction,3.62,2973,182.0,English,154.0,8311.0,1159
Noble Prince,2020,Devney Perry,Romance,4.23,12716,372.0,English,1313.0,9292.0,1160
Einstein: Die fantastische Reise einer Maus durch Raum und Zeit,2020,Torben Kuhlmann,Picture Books,4.57,594,121.0,German,8.0,319.0,1161
A King so Cold,2020,Ella Fields,Fantasy,3.81,7308,431.0,English,4418.0,14400.0,1162
Goede buren,2020,Mattias Edvardsson,Thriller,3.59,3074,384.0,Dutch; Flemish,47.0,1346.0,1163
"The Bomb: Presidents, Generals, and the Secret History of Nuclear War",2020,Fred Kaplan,History,4.07,947,384.0,English,318.0,2314.0,1164
Stay with Me,2020,Becky Wade,Christian Fiction,4.23,3885,392.0,English,693.0,5665.0,1165
The Cake King,2020,Rosie Chase,Romance,3.4,151,133.0,English,25.0,204.0,1166
Stay the F At Home,2020,Adam Mansbach,Audiobook,4.5,54,1.0,English,2.0,122.0,1167
Night Fall,2020,Susan Sleeman,Christian Fiction,4.48,1328,303.0,English,676.0,455.0,1168
The Book Collectors: A Band of Syrian Rebels and the Stories That Carried Them Through a War,2017,Delphine Minoui,Nonfiction,4.12,2551,197.0,English,134.0,6674.0,1169
Grave War,2020,Kalayna Price,Urban Fantasy,4.23,3058,405.0,English,282.0,2085.0,1170
The Littlest Yak,2020,Lu Fraser,Picture Books,4.35,883,32.0,English,7.0,289.0,1171
The Silence,2020,Don DeLillo,Fiction,2.66,13732,117.0,English,755.0,17200.0,1172
The Making of a Highlander,2020,Elisa Braden,Historical Romance,4.25,3648,412.0,English,509.0,4004.0,1173
Finna,2020,Nate Marshall,Poetry,4.48,2294,128.0,English,99.0,8385.0,1174
Chasing Lucky,2020,Jenn Bennett,Romance,3.74,7336,406.0,English,262.0,17400.0,1175
Three Brothers: Memories of My Family,2009,Yan Lianke,Nonfiction,3.58,188,,English,35.0,609.0,1176
A is for Another Rabbit,2020,Hannah Batsel,Picture Books,4.06,321,32.0,English,,66.0,1177
The Conference of the Birds,2020,Ransom Riggs,Fantasy,4.09,31860,400.0,English,1700.0,52600.0,1178
A Dangerous Kind of Lady,2020,Mia Vincy,Historical Romance,4.08,3080,343.0,English,229.0,2395.0,1179
Butter Honey Pig Bread,2020,Francesca Ekwuyasi,Fiction,4.31,11862,368.0,English,648.0,22500.0,1180
Runaway Road,2020,Devney Perry,Romance,4.05,12265,258.0,English,2406.0,10700.0,1181
Magic Redeemed,2020,K.M. Shea,Fantasy,4.37,10007,284.0,English,1442.0,1408.0,1182
Can the Monster Speak? A Report to an Academy of Psychoanalysts,2020,Paul B. Preciado,Nonfiction,4.26,3413,88.0,English,201.0,5146.0,1183
Mark Rutte,2020,Petra de Koning,Biography,3.6,837,232.0,Dutch; Flemish,21.0,339.0,1184
The Half Sister,2020,Sandie Jones,Thriller,3.56,16028,320.0,English,1197.0,22800.0,1185
The Bank,2020,Bentley Little,Horror,3.73,995,375.0,English,157.0,1366.0,1186
Beach Haven,2020,T.I. Lowe,Romance,3.89,2536,320.0,English,313.0,2389.0,1187
The Negotiator,2020,Jessica Gadziala,Romance,4.37,1334,256.0,English,132.0,522.0,1188
You Call This Democracy?: How to Fix Our Government and Deliver Power to the People,2020,Elizabeth Rusch,Nonfiction,4.06,296,288.0,English,35.0,1219.0,1189
American Crusade: Our Fight to Stay Free,2020,Pete Hegseth,Politics,4.51,430,352.0,English,271.0,1273.0,1190
Circle Jerk,2020,K.B. Cinder,Romance,4.25,251,226.0,English,66.0,117.0,1191
Horrid,2020,Katrina Leno,Horror,3.55,15285,327.0,English,298.0,39500.0,1192
The Woman Before Wallis,2020,Bryn Turnbull,Historical Fiction,3.89,7933,430.0,English,872.0,14100.0,1193
Dancing in the Mosque: An Afghan Mother's Letter to Her Son,2020,Homeira Qaderi,Nonfiction,4.34,4036,224.0,English,491.0,8156.0,1194
Little Lies,2020,H. Hunting,Romance,4.05,18430,307.0,English,3344.0,18200.0,1195
Journey to the West: A Long March from Eastern Dream to Western Reality,2020,Biao Wang,Memoir,4.3,143,256.0,English,5.0,1056.0,1196
Ties That Tether,2020,Jane Igharo,Romance,3.78,12628,306.0,English,398.0,23600.0,1197
The Cold Vanish: Seeking the Missing in North America's Wilderness,2020,Jon Billman,Nonfiction,3.68,7558,360.0,English,706.0,21700.0,1198
Entitled: How Male Privilege Hurts Women,2020,Kate Manne,Nonfiction,4.21,5233,269.0,English,695.0,23000.0,1199
Wintering: The Power of Rest and Retreat in Difficult Times,2020,Katherine May,Nonfiction,3.85,54689,241.0,English,7823.0,99000.0,1200
Wrapped Up in You,2020,Talia Hibbert,Romance,3.56,6787,127.0,English,93.0,11400.0,1201
Not What I Expected,2020,Jewel E. Ann,Romance,4.11,4248,342.0,English,1157.0,3246.0,1202
Hill Women: Finding Family and a Way Forward in the Appalachian Mountains,2020,Cassie Chambers,Nonfiction,3.96,7897,304.0,English,1208.0,21000.0,1203
President without a Party: The Life of John Tyler,2020,Christopher J. Leahy,Presidents,4.08,315,706.0,English,42.0,527.0,1204
The Tea Chest,2020,Heidi Chiavaroli,Historical Fiction,4.19,1297,464.0,English,150.0,2264.0,1205
The Plus: Self-Help for People Who Hate Self-Help,2020,Greg Gutfeld,Nonfiction,4.0,1044,222.0,English,849.0,749.0,1206
A Most English Princess: A Novel of Queen Victoria's Daughter,2020,Clare McHugh,Historical Fiction,3.71,1938,470.0,English,474.0,8476.0,1207
De Academie,2020,Astrid Boonstoppel,Young Adult,3.38,745,245.0,Dutch; Flemish,15.0,446.0,1208
"Speaking for Myself: Faith, Freedom, and the Fight of Our Lives Inside the Trump White House",2020,Sarah Huckabee Sanders,Politics,4.41,3162,288.0,English,965.0,1827.0,1209
On Harrow Hill,2020,John Verdon,Thriller,3.97,3056,400.0,English,233.0,3988.0,1210
The Fall,2020,Ryan Cahill,Fantasy,4.15,5824,95.0,N/A,113.0,8072.0,1211
"Sons of the Waves: A History of the Common Sailor, 1740-1840",2020,Stephen Taylor,History,4.12,149,490.0,English,38.0,336.0,1212
The Solid Grounds Coffee Company,2020,Carla Laureano,Christian Fiction,4.11,1342,432.0,English,110.0,917.0,1213
Saving Ruby King,2020,Catherine Adel West,Fiction,3.9,5706,352.0,N/A,390.0,16000.0,1214
The Safe Place,2020,Anna Downes,Thriller,3.65,18354,352.0,English,1096.0,27700.0,1215
Love in Lockdown,2020,Angel Devlin,Anthologies,4.06,784,686.0,English,573.0,1854.0,1216
Marriage on Madison Avenue,2020,Lauren Layne,Romance,3.79,11470,285.0,English,831.0,13300.0,1217
De diamant van Banjarmasin,2020,Arend van Dam,History,3.18,211,96.0,Dutch; Flemish,7.0,50.0,1218
The Great Gatsby: The Graphic Novel,2020,Fred Fordham,Graphic Novels,3.75,2931,176.0,English,107.0,5301.0,1219
"Skip Beat!, Vol. 45",2020,Yoshiki Nakamura,Manga,4.61,848,168.0,English,32.0,286.0,1220
"We Thought We Knew You: A Terrifying True Story of Secrets, Betrayal, Deception, and Murder",2020,M. William Phelps,True Crime,4.09,3272,336.0,English,1163.0,6958.0,1221
V2: A novel of World War II,2020,Robert Harris,Historical Fiction,3.91,14274,320.0,English,1459.0,4638.0,1222
女神自助餐,2020,劉芷妤,Fiction,4.22,112,320.0,Chinese,9.0,69.0,1223
Jock Blocked,2020,Pippa Grant,Romance,4.26,10153,337.0,English,3848.0,8229.0,1224
Reborn Yesterday,2020,Tessa Bailey,Romance,3.58,6950,385.0,English,713.0,9905.0,1225
Name Drop: The Really Good Celebrity Stories I Usually Only Tell at Happy Hour,2020,Ross Mathews,Nonfiction,3.83,2057,240.0,English,116.0,1260.0,1226
Annihilation Aria,2020,Michael R. Underwood,Science Fiction,3.65,240,400.0,English,79.0,698.0,1227
Leon & Juliette,2020,Annejet van der Zijl,Nonfiction,3.52,3503,95.0,Dutch; Flemish,33.0,1520.0,1228
Butterfly,2020,Ashley Antoinette,Romance,4.5,4514,304.0,English,1258.0,6398.0,1229
New Waves,2020,Kevin Nguyen,Fiction,3.49,2532,320.0,English,168.0,8210.0,1230
V Is for Voting,2020,Kate Farrell,Picture Books,4.16,341,40.0,English,8.0,155.0,1231
Losing It All,2020,Kati Wilde,Romance,4.33,727,,N/A,203.0,1006.0,1232
The Water Keeper,2020,Charles Martin,Fiction,4.27,36606,352.0,English,6713.0,40100.0,1233
Age of Empyre,2020,Michael J. Sullivan,Fantasy,4.39,11002,395.0,English,997.0,13600.0,1234
My Favorite Souvenir,2020,Penelope Ward,Romance,4.2,14958,300.0,English,2566.0,14000.0,1235
Blackout: How Black America Can Make Its Second Escape from the Democrat Plantation,2020,Candace Owens,Nonfiction,4.41,14222,240.0,English,3797.0,14800.0,1236
The Taming of a Highlander,2020,Elisa Braden,Historical Romance,4.2,3036,404.0,English,290.0,2003.0,1237
Is This Anything?,2020,Jerry Seinfeld,Nonfiction,3.72,23810,480.0,English,3668.0,23300.0,1238
The Secret Life of Groceries: The Dark Miracle of the American Supermarket,2020,Benjamin Lorr,Nonfiction,3.94,13176,328.0,English,2131.0,24900.0,1239
Deck the Boss,2020,Stella Andrews,Christmas,4.23,376,137.0,English,116.0,71.0,1240
Hour of the Assassin,2020,Matthew Quirk,Thriller,3.77,6508,336.0,English,673.0,5956.0,1241
The Last Blue,2020,Isla Morley,Historical Fiction,4.32,1950,336.0,English,220.0,4510.0,1242
The Joy of Falling,2020,Lindsay Harrel,Christian Fiction,4.01,786,336.0,English,61.0,3143.0,1243
By the Book,2020,Amanda Sellet,Romance,3.5,8533,384.0,English,491.0,23600.0,1244
Ink & Sigil,2020,Kevin Hearne,Fantasy,4.15,9369,336.0,English,1067.0,29800.0,1245
Camino Winds,2020,John Grisham,Fiction,3.81,81884,304.0,English,16500.0,30400.0,1246
The Brightest Night,2020,Jennifer L. Armentrout,Fantasy,4.29,9880,512.0,English,804.0,12000.0,1247
Daddy: Stories,2021,Emma Cline,Short Stories,3.3,11454,267.0,English,973.0,26700.0,1248
"Disfigured: On Fairy Tales, Disability, and Making Space",2020,Amanda Leduc,Nonfiction,4.08,5441,253.0,English,334.0,20800.0,1249
Rules of Engagement,2020,J.T. Geissinger,Romance,4.07,9364,290.0,English,1583.0,6381.0,1250
Mathilde,2020,Leïla Slimani,Fiction,3.77,14839,356.0,Dutch; Flemish,1123.0,21300.0,1251
The Boatman and Other Stories,2020,Billy O'Callaghan,Short Stories,4.24,193,242.0,English,20.0,451.0,1252
All Your Twisted Secrets,2020,Diana Urban,Mystery,3.51,21618,400.0,English,875.0,49000.0,1253
What's Left of Me Is Yours,2020,Stephanie Scott,Fiction,3.74,3059,352.0,English,379.0,15400.0,1254
I Will Dance,2020,Nancy Bo Flood,Picture Books,4.36,521,48.0,English,3.0,268.0,1255
Keeper,2020,Hope Ford,Romance,4.26,1053,46.0,English,414.0,219.0,1256
A Sprinkling of Murder,2020,Daryl Wood Gerber,Cozy Mystery,3.84,1412,354.0,English,315.0,3983.0,1257
The Golden Thread: The Cold War Mystery Surrounding the Death of Dag Hammarskjöld,2020,Ravi Somaiya,Nonfiction,3.7,622,304.0,English,80.0,1566.0,1258
No Filter: The Inside Story of Instagram,2020,Sarah Frier,Business,4.11,10409,352.0,English,1359.0,25400.0,1259
Immortal Angel,2020,Lynsay Sands,Paranormal,4.25,4330,359.0,English,977.0,3386.0,1260
A Game of Fate,2020,Scarlett St. Clair,Romance,4.0,81337,379.0,English,8114.0,93100.0,1261
A Kind of Spark,2020,Elle McNicoll,Middle Grade,4.51,9096,193.0,English,277.0,10200.0,1262
After Trump: Reconstructing the Presidency,2020,Bob Bauer,Politics,3.8,125,422.0,English,351.0,570.0,1263
How to Date a Younger Man,2020,Kendall Ryan,Romance,3.87,2314,336.0,English,585.0,2716.0,1264
A Love Hate Thing,2020,Whitney D. Grandison,Romance,3.4,3292,464.0,English,277.0,9735.0,1265
These Women,2020,Ivy Pochoda,Fiction,3.79,7282,352.0,English,1141.0,20100.0,1266
Smoky,2020,Hope Ford,Romance,4.16,1157,45.0,English,569.0,205.0,1267
The Order,2020,Daniel Silva,Fiction,4.17,29734,462.0,English,11900.0,6452.0,1268
Operation Vengeance: The Astonishing Aerial Ambush That Changed World War II,2020,Dan Hampton,History,4.23,482,400.0,English,239.0,1615.0,1269
Borges and Me,2020,Jay Parini,Memoir,4.13,1020,320.0,English,119.0,1796.0,1270
The Selected Works of Audre Lorde,2020,Audre Lorde,Poetry,4.63,1777,367.0,English,728.0,10100.0,1271
"Diners, Dudes, and Diets: How Gender and Power Collide in Food Media and Culture",2020,Emily J.H. Contois,Nonfiction,3.79,169,208.0,English,29.0,1896.0,1272
"Mountain Road, Late at Night",2020,Alan Rossi,Audiobook,3.64,131,192.0,English,6.0,294.0,1273
What Unbreakable Looks Like,2020,Kate McLaughlin,Young Adult,4.31,1342,327.0,English,44.0,6832.0,1274
Thick as Thieves,2020,Sandra Brown,Mystery,4.0,27054,384.0,English,5185.0,29500.0,1275
What the Heart Wants,2020,Audrey Carlan,Romance,3.74,1356,352.0,English,229.0,4505.0,1276
Almost Just Friends,2020,Jill Shalvis,Romance,3.95,9396,384.0,English,1479.0,10100.0,1277
While We Can't Hug: Mini Gift Edition: 1,2020,Eoin McLaughlin,Picture Books,4.33,761,32.0,English,28.0,319.0,1278
Wild Highway,2020,Devney Perry,Romance,4.26,9090,266.0,English,1142.0,7187.0,1279
Court of Bitter Thorn,2020,Kay L. Moody,Fantasy,3.72,2186,354.0,English,634.0,9023.0,1280
The Nine Lives of Pakistan: Dispatches from a Precarious State,2020,Declan Walsh,Nonfiction,4.16,2049,352.0,English,348.0,4029.0,1281
A History of My Brief Body,2020,Billy-Ray Belcourt,Nonfiction,4.19,5109,142.0,English,430.0,19400.0,1282
The Last Odyssey,2020,James Rollins,Thriller,4.19,10760,576.0,English,3359.0,9087.0,1283
Of Saints and Miracles,2020,Manuel Astur,Fiction,3.94,352,208.0,English,16.0,873.0,1284
An Elderly Lady Must Not Be Crossed,2020,Helene Tursten,Mystery,3.87,11550,261.0,English,457.0,10300.0,1285
What I'd Rather Not Think About,2020,Jente Posthuma,Fiction,3.76,4114,224.0,English,222.0,11000.0,1286
Armageddon House,2020,Michael Griffin,Horror,3.36,228,124.0,English,15.0,458.0,1287
The Better Liar,2020,Tanen Jones,Thriller,3.46,9381,306.0,English,757.0,30000.0,1288
